efield[V/m]_vs_energy[eV]
Ar
-----------------------
15.09825	2.25570000E-01
18.68277	2.52270000E-01
23.97207	2.88720000E-01
29.76037	3.32480000E-01
39.33514	4.18810000E-01
53.84214	5.76560000E-01
77.23142	8.74500000E-01
110.27321	1.31021000E+00
165.71381	1.98155000E+00
251.63002	2.83172000E+00
-----------------------

energy[eV]_vs_alpha[1/m]
Ar
COMMENT:
-----------------------
0.03792	0
0.03795	0
0.038	0
0.03806	0
0.03819	0
0.03842	0
0.03886	0
0.03961	0
0.04113	0
0.04412	0
0.05019	0
0.06266	0
0.07982	0
0.11097	0
0.15311	0
0.1998	0
0.23817	0
0.27404	0
0.3065	0
0.33904	0
0.3744	0
0.40486	0
0.44516	0
0.49262	0
0.55066	0
0.61243	0
0.68984	0
0.77886	0
0.88238	0
1.004	0
1.1122	0
1.2565	0
1.4257	0
1.6287	0
1.8382	0
2.0896	0
2.3621	0
2.665	0
3.0108	0
3.3132	0
3.7172	0
4.1869	0
4.6832	0
5.0077	0
5.2095	0
5.3394	0
5.4528	0
5.5724	17.4766668805
5.675	71.5844045919
5.8087	276.6873601081
5.9606	927.966329063
6.1366	2708.7445067235
6.3136	6115.6367929501
6.525	12778.8464733048
6.762	23719.6900039406
7.04	40699.0178488089
7.382	66227.613155324
7.7079	93702.4337770606
8.185	136917.192682144
8.8222	196140.217666414
9.73852	280740.424728974
10.88501	376281.99926014
12.62483	500881.371010764
15.09825	644022.064949649
18.68277	803650.667272023
23.97207	974492.157803806
29.76037	1106135.43073062
39.33514	1246753.24675325
53.84214	1356159.37538728
77.23142	1412794.13089388
110.27321	1402288.13386805
165.71381	1329783.76791584
251.63002	1217806.67807826
-----------------------

energy[eV]_vs_eta[1/m]
Ar
COMMENT: dummy
-----------------------
0.0             0.0
-----------------------

energy[eV]_vs_loss[eV/s]
Ar
COMMENT:
-----------------------
0.03792	0
0.03795	0
0.038	0
0.03806	0
0.03819	0
0.03842	0
0.03886	0
0.03961	0
0.04113	0
0.04412	0
0.05019	0
0.06266	0
0.07982	0
0.11097	0
0.15311	0
0.1998	0
0.23817	0
0.27404	0
0.3065	0
0.33904	0
0.3744	0
0.40486	0
0.44516	0
0.49262	0
0.55066	0
0.61243	0
0.68984	0
0.77886	0
0.88238	0
1.004	0
1.1122	0
1.2565	0
1.4257	0
1.6287	0
1.8382	0
2.0896	0
2.3621	0
2.665	0
3.0108	0
3.3132	110724.649495244
3.7172	72594.8473179478
4.1869	2518871.48808324
4.6832	52692149.1306153
5.0077	259508666.050542
5.2095	774439075.754656
5.3394	1696868300.74838
5.4528	3257472790.28078
5.5724	5909502945.06763
5.675	9176970866.19131
5.8087	15175721127.3464
5.9606	25128674184.5752
6.1366	42260085405.1243
6.3136	67345322323.2518
6.525	110174337077.141
6.762	177681112023.048
7.04	285851162011.063
7.382	463214314845.837
7.7079	676191320924.249
8.185	1058206992163.46
8.8222	1675513071665.79
9.73852	2718884559203.06
10.88501	4184351298576.81
12.62483	6546689167198.25
15.09825	9937939285952.05
18.68277	14664258723899.6
23.97207	21043094276310.7
29.76037	27214667345242
39.33514	35834357083670.5
53.84214	46059352177915.6
77.23142	57941906648114.3
110.27321	69273955703902.6
165.71381	81330649190729.1
251.63002	92618173164636.6
-----------------------

energy[eV]_vs_efield[V/m]
Ar
COMMENT:
-----------------------
0.03792	2.50590000E+00
0.03795	3.25767000E+00
0.038	4.26003000E+00
0.03806	5.26239000E+00
0.03819	6.76593000E+00
0.03842	8.77065000E+00
0.03886	1.15271400E+01
0.03961	1.47848100E+01
0.04113	1.92954300E+01
0.04412	2.50590000E+01
0.05019	3.25767000E+01
0.06266	4.26003000E+01
0.07982	5.26239000E+01
0.11097	6.76593000E+01
0.15311	8.77065000E+01
0.1998	1.15271400E+02
0.23817	1.47848100E+02
0.27404	1.92954300E+02
0.3065	2.50590000E+02
0.33904	3.25767000E+02
0.3744	4.26003000E+02
0.40486	5.26239000E+02
0.44516	6.76593000E+02
0.49262	8.77065000E+02
0.55066	1.15271400E+03
0.61243	1.47848100E+03
0.68984	1.92954300E+03
0.77886	2.50590000E+03
0.88238	3.25767000E+03
1.004	4.26003000E+03
1.1122	5.26239000E+03
1.2565	6.76593000E+03
1.4257	8.77065000E+03
1.6287	1.15271400E+04
1.8382	1.47848100E+04
2.0896	1.92954300E+04
2.3621	2.50590000E+04
2.665	3.25767000E+04
3.0108	4.26003000E+04
3.3132	5.26239000E+04
3.7172	6.76593000E+04
4.1869	8.77065000E+04
4.6832	1.15271400E+05
5.0077	1.47848100E+05
5.2095	1.92954300E+05
5.3394	2.50590000E+05
5.4528	3.25767000E+05
5.5724	4.26003000E+05
5.675	5.26239000E+05
5.8087	676593
5.9606	877065
6.1366	1152710
6.3136	1478480
6.525	1929540
6.762	2505900
7.04	3257670
7.382	4260030
7.7079	5262390
8.185	6765930
8.8222	8770650
9.73852	11527100
10.88501	14784800
12.62483	19295400
15.09825	25059000
18.68277	32576700
23.97207	42600300
29.76037	52623900
39.33514	67659300
53.84214	87706500
77.23142	115271000
110.27321	147848000
165.71381	192954000
251.63002	250590000
-----------------------

efield[V/m]_vs_mu[m2/Vs]
Ar
COMMENT: E [V/m] (p= 760 Torr; T=298 K)	W Flux [ m/s ]
COMMENT: Sasa data
-----------------------
# 2.50590000E+00	4.59795
# 3.25767000E+00	4.60298
# 4.26003000E+00	4.611
# 5.26239000E+00	4.62147
# 6.76593000E+00	4.64119
# 8.77065000E+00	4.67514
# 1.15271400E+01	4.73587
# 1.47848100E+01	4.82779
# 1.92954300E+01	4.98828
# 2.50590000E+01	5.24003
# 3.25767000E+01	5.62027
# 4.26003000E+01	6.14385
# 5.26239000E+01	6.58769
# 6.76593000E+01	6.95751
# 8.77065000E+01	6.89698
# 1.15271400E+02	6.27831
# 1.47848100E+02	5.43436
# 1.92954300E+02	4.49993
# 2.50590000E+02	3.68594
# 3.25767000E+02	3.00488
# 4.26003000E+02	2.43918
# 5.26239000E+02	2.07263
# 6.76593000E+02	1.71107
# 8.77065000E+02	1.40731
# 1.15271400E+03	1.14885
# 1.47848100E+03	0.95754
# 1.92954300E+03	0.78962
2.50590000E+03	0.6537
3.25767000E+03	0.54023
4.26003000E+03	0.44373
5.26239000E+03	0.3796
6.76593000E+03	0.31502
8.77065000E+03	0.25964
1.15271400E+04	0.21167
1.47848100E+04	0.17559
1.92954300E+04	0.14334
2.50590000E+04	0.11722
3.25767000E+04	0.09553
4.26003000E+04	0.07754
5.26239000E+04	0.06584
6.76593000E+04	0.05422
8.77065000E+04	0.04473
1.15271400E+05	0.03845
1.47848100E+05	0.03677
1.92954300E+05	0.037
2.50590000E+05	0.03731
3.25767000E+05	0.03716
4.26003000E+05	0.03659
5.26239000E+05	0.03592
676593	0.035
877065	0.034
1152710	0.03297
1478480	0.03208
1929540	0.0312
2505900	0.03038
3257670	0.0296
4260030	0.02884
5262390	0.02826
6765930	0.02763
8770650	0.02703
11527100	0.02631
14784800	0.02578
19295400	0.02515
25059000	0.02437
32576700	0.02335
42600300	0.02208
52623900	0.02097
67659300	0.01964
87706500	0.0184
115271000	0.01734
147848000	0.01661
192954000	0.01607
250590000	0.01564
-----------------------

efield[V/m]_vs_diff[m2/s]
Ar
COMMENT:
-----------------------
2.50590000E+00	1.16950000E-01
3.25767000E+00	1.17660000E-01
4.26003000E+00	1.18930000E-01
5.26239000E+00	1.20560000E-01
6.76593000E+00	1.23760000E-01
8.77065000E+00	1.29550000E-01
1.15271400E+01	1.40760000E-01
1.47848100E+01	1.59540000E-01
1.92954300E+01	1.96670000E-01
2.50590000E+01	2.63600000E-01
3.25767000E+01	3.78450000E-01
4.26003000E+01	5.49380000E-01
5.26239000E+01	6.88380000E-01
6.76593000E+01	7.66190000E-01
8.77065000E+01	6.87140000E-01
1.15271400E+02	5.23760000E-01
1.47848100E+02	4.04490000E-01
1.92954300E+02	3.24690000E-01
2.50590000E+02	2.75950000E-01
3.25767000E+02	2.41890000E-01
4.26003000E+02	2.15380000E-01
5.26239000E+02	1.98360000E-01
6.76593000E+02	1.81470000E-01
8.77065000E+02	1.67130000E-01
1.15271400E+03	1.54950000E-01
1.47848100E+03	1.45940000E-01
1.92954300E+03	1.37570000E-01
2.50590000E+03	1.29590000E-01
3.25767000E+03	1.21360000E-01
4.26003000E+03	1.12970000E-01
5.26239000E+03	1.06650000E-01
6.76593000E+03	9.96000000E-02
8.77065000E+03	9.27900000E-02
1.15271400E+04	8.59700000E-02
1.47848100E+04	8.00900000E-02
1.92954300E+04	7.29900000E-02
2.50590000E+04	6.68900000E-02
3.25767000E+04	6.03100000E-02
4.26003000E+04	5.53700000E-02
5.26239000E+04	5.15700000E-02
6.76593000E+04	4.77800000E-02
8.77065000E+04	4.71500000E-02
1.15271400E+05	6.32500000E-02
1.47848100E+05	9.28400000E-02
1.92954300E+05	1.17230000E-01
2.50590000E+05	1.29010000E-01
3.25767000E+05	1.33390000E-01
4.26003000E+05	1.34050000E-01
5.26239000E+05	1.33350000E-01
676593	1.32010000E-01
877065	1.30730000E-01
1152710	1.29950000E-01
1478480	1.29910000E-01
1929540	1.30570000E-01
2505900	1.31870000E-01
3257670	1.33870000E-01
4260030	1.36920000E-01
5262390	1.40330000E-01
6765930	1.46110000E-01
8770650	1.54720000E-01
11527100	1.66850000E-01
14784800	1.82400000E-01
19295400	2.03160000E-01
25059000	2.25570000E-01
32576700	2.52270000E-01
42600300	2.88720000E-01
52623900	3.32480000E-01
67659300	4.18810000E-01
87706500	5.76560000E-01
115271000	8.74500000E-01
147848000	1.31021000E+00
192954000	1.98155000E+00
250590000	2.83172000E+00
-----------------------

efield[V/m]_vs_alpha[1/m]
Ar
COMMENT:
-----------------------
2.50590000E+00	0
